ID Empleado,Edad,Género,Antigüedad en la Empresa,Rol de Trabajo,Ingreso Mensual,Balance Trabajo-Vida,Satisfacción del Trabajo,Desempeño,Número de Promociones,Horas Extras,Distancia a Casa,Nivel de Educación,Estado Civil,Número de Dependientes,Nivel de Trabajo,Tamaño de Empresa,Meses desde el último evento,Trabajo Remoto,Oportunidades de Liderazgo,Oportunidades de Innovación,Reputación de la Empresa,Reconocimiento a Empleado,Deserción
29529,27,0,10,2,7456,2,2,2,2,1,65,3,2,0,0,2,80,1,0,0,1,0,0
19286,35,1,1,4,5908,2,2,2,1,1,64,1,2,3,1,0,45,0,0,0,3,0,1
73393,38,1,17,0,6178,1,2,2,0,1,60,3,1,0,0,0,94,0,0,0,1,2,0
44343,25,1,7,1,3925,2,3,1,1,0,51,1,1,2,2,0,9,0,0,0,3,1,0
39729,26,0,3,2,9881,2,2,2,1,0,15,3,0,0,1,2,76,1,0,0,1,0,0
15133,43,1,18,0,6164,2,2,2,0,0,51,2,2,3,0,2,34,0,0,0,1,2,1
70720,52,0,24,1,4697,3,2,2,0,0,48,2,2,3,0,2,34,1,0,0,3,1,0
58912,49,0,13,2,10692,2,2,2,0,1,26,0,2,2,2,0,88,0,0,0,1,1,0
19578,22,0,5,1,4154,1,1,2,0,0,87,4,2,4,1,0,32,1,0,0,2,3,1
66486,27,1,7,2,11597,0,1,2,0,0,28,4,1,1,1,2,33,0,0,0,1,2,1
23339,59,0,38,1,3450,2,3,2,2,0,9,3,1,4,1,2,70,0,0,0,1,2,0
73753,34,0,1,4,8844,2,2,0,1,1,27,2,1,1,1,2,69,0,0,0,1,0,0
27224,48,1,17,0,6323,2,3,3,1,0,18,1,1,3,0,0,84,0,0,0,3,1,1
467,48,1,22,2,8529,2,0,2,3,1,70,2,1,4,0,0,28,0,0,0,1,2,0
37519,47,1,14,4,7829,3,0,2,1,0,72,2,2,0,0,1,48,0,0,1,1,1,1
1485,59,1,24,0,6609,1,3,2,0,0,14,0,2,3,1,0,56,1,0,0,3,1,1
40092,48,0,27,1,3547,2,2,2,0,0,36,1,1,4,2,0,51,0,0,0,1,1,0
11063,32,1,3,2,6590,3,0,0,3,0,51,2,0,4,1,0,40,1,0,0,3,2,0
46300,47,1,6,2,7022,0,1,2,0,1,82,1,1,0,1,1,59,0,0,0,2,0,1
21908,52,1,32,4,8197,2,0,2,1,1,99,1,2,2,2,2,38,0,0,0,2,0,1
24140,42,1,2,2,11299,2,2,2,0,0,25,0,0,0,1,0,17,1,0,0,0,0,1
5504,29,1,5,4,9111,2,0,1,2,0,75,1,2,2,0,2,9,0,0,1,1,2,0
30450,59,1,9,1,3836,2,1,2,0,0,95,1,2,1,1,2,15,1,0,0,1,1,0
39522,53,0,28,0,6118,2,2,2,1,1,66,0,2,1,1,2,33,0,0,0,0,0,1
70263,46,1,16,1,3803,0,2,2,0,0,63,1,1,3,0,0,57,0,0,0,0,0,1
13949,24,0,4,4,8470,1,1,1,1,0,27,3,0,3,1,0,59,0,0,0,1,1,1
17787,37,1,4,0,5833,3,2,2,0,1,18,2,1,1,2,0,79,0,0,0,1,2,0
14105,54,0,13,0,5707,3,2,2,3,1,97,4,1,3,0,0,38,1,0,0,0,2,0
67202,42,1,5,1,5281,1,1,1,0,0,2,3,1,0,0,1,32,1,0,0,1,3,0
36928,40,0,22,0,6351,3,2,2,0,0,25,3,1,3,0,1,29,1,0,0,3,0,0
62431,47,1,3,2,10499,1,2,2,0,0,45,2,2,3,1,0,57,0,0,0,0,0,1
39074,18,0,1,0,6421,1,2,2,0,1,50,1,0,4,0,1,68,0,0,0,1,0,0
61896,41,1,6,4,8295,3,2,2,0,1,63,2,1,1,0,0,8,0,1,0,1,0,0
36072,56,0,28,4,7579,0,2,1,2,0,81,2,1,1,2,1,77,0,0,1,3,1,1
19475,52,1,27,2,7009,2,2,2,0,0,21,0,1,1,1,1,55,0,0,1,1,2,0
59973,41,1,19,1,4279,2,2,2,3,0,32,1,2,2,0,1,37,1,0,0,1,0,0
33223,52,0,21,2,8796,2,2,2,1,1,46,1,2,0,2,0,53,0,0,1,1,1,0
232,45,0,16,0,5728,1,3,1,2,0,78,2,2,5,0,1,24,0,0,0,3,1,1
39120,40,0,4,2,8102,1,2,2,0,1,34,3,1,3,0,1,11,0,0,0,0,0,1
37418,44,1,22,0,5407,1,3,2,1,0,64,1,0,3,1,1,26,0,0,0,0,2,1
21413,33,0,11,1,4048,2,1,0,0,0,18,3,1,1,1,2,64,0,0,0,3,2,0
44102,48,1,30,1,4348,2,1,1,0,1,86,1,2,3,0,0,56,0,0,0,1,0,1
24622,44,1,9,4,7055,0,1,3,3,0,38,3,1,3,1,1,59,0,0,0,3,3,1
31245,30,0,11,2,9584,1,3,2,3,1,74,1,2,1,0,0,49,0,0,0,1,0,1
60743,59,1,29,2,9030,1,2,2,0,0,51,1,2,1,0,2,35,0,0,0,1,1,1
44825,29,0,11,4,7874,3,2,3,0,0,82,3,0,1,0,0,82,0,0,0,1,3,0
51292,42,0,26,0,6350,2,2,2,1,0,30,2,1,0,2,1,85,0,0,0,0,0,0
30948,23,0,5,1,4509,2,3,1,0,0,26,2,2,5,1,1,39,0,0,0,1,0,1
28129,48,1,13,4,7507,2,3,0,1,0,62,3,1,3,0,2,79,0,0,0,1,1,1
64305,44,1,25,1,6142,2,2,3,0,1,86,1,0,1,1,0,61,0,0,0,2,0,0
62646,57,0,7,0,6247,1,0,2,0,1,92,3,1,0,2,2,38,0,0,1,3,2,1
56993,36,0,10,2,9054,2,2,3,0,0,81,0,1,0,1,1,51,0,0,1,3,3,1
17725,59,0,16,4,8544,2,1,3,3,1,50,3,1,1,0,0,77,0,0,1,1,2,0
55595,45,1,3,0,5710,2,3,1,0,0,99,2,1,4,2,0,15,0,0,0,1,1,0
39103,54,0,23,3,8349,1,2,2,0,0,77,3,1,1,1,0,88,0,1,0,0,1,0
31799,48,1,19,1,4511,0,2,1,2,0,68,0,1,5,0,0,37,0,0,1,0,0,1
41881,29,1,4,2,6444,0,2,3,0,0,10,3,1,3,0,1,41,0,0,0,1,2,1
5164,53,1,20,4,10411,0,2,2,2,0,46,3,2,3,0,1,64,1,0,0,1,2,1
65100,40,0,6,4,7175,2,2,3,2,0,80,1,1,2,1,1,71,0,0,0,1,1,0
25782,31,0,6,0,6472,2,2,0,1,0,26,2,2,0,0,0,76,0,0,0,3,0,1
27872,59,0,3,2,6659,2,2,2,0,1,37,2,2,0,1,0,67,0,1,0,0,2,0
2966,37,0,4,0,6170,1,1,2,2,1,4,1,1,3,1,0,78,0,0,0,0,1,1
62495,58,1,38,1,3991,1,2,2,1,0,79,2,2,1,0,1,54,0,0,0,2,0,1
10081,47,1,17,4,8684,2,2,1,1,0,56,2,0,1,0,2,89,0,0,0,1,0,1
12309,27,1,8,2,11383,1,2,0,0,0,47,0,1,2,0,0,77,0,0,0,1,1,1
58676,38,1,3,0,6346,2,1,2,0,1,52,0,1,1,0,0,34,0,0,1,0,0,1
57917,49,0,30,2,8486,0,2,2,0,0,91,2,0,1,1,0,63,1,0,0,3,2,1
46264,45,1,22,3,6943,0,2,2,3,0,42,1,1,5,2,0,95,0,0,0,1,0,0
43426,43,1,4,1,4275,1,3,1,0,0,51,1,1,2,0,2,19,1,0,0,1,1,1
46438,54,1,6,1,3278,2,0,2,2,0,85,3,2,0,1,2,38,0,0,0,1,0,1
34050,36,1,9,4,9103,3,2,2,2,1,5,2,1,6,1,1,65,0,0,0,1,0,0
23223,48,0,16,4,8735,1,2,2,0,1,13,1,1,0,2,0,18,0,0,0,0,0,0
16975,47,0,30,3,7437,2,3,2,0,1,37,3,1,1,1,2,96,0,0,0,1,1,0
8282,55,1,29,2,7722,1,2,2,0,0,83,0,2,3,1,0,84,1,0,0,1,0,1
4069,26,0,4,4,9257,0,1,2,0,0,94,0,2,0,0,2,12,0,0,0,1,0,1
61044,26,1,4,4,7812,2,1,2,0,1,50,3,0,4,0,1,39,0,0,0,1,2,0
1573,46,0,25,4,6763,2,2,3,1,0,1,3,1,4,1,0,94,0,0,0,0,2,0
13243,56,0,37,2,10266,2,0,2,1,0,56,1,1,0,0,0,63,1,0,0,3,2,1
57458,19,1,1,4,7249,1,2,2,0,0,61,2,1,0,2,0,75,0,0,0,0,1,0
22276,29,1,1,1,3925,3,1,2,3,0,53,3,1,0,1,2,78,1,0,0,0,2,0
38145,49,1,17,1,3997,2,3,1,0,0,24,2,1,2,1,0,21,0,0,0,0,0,1
14952,24,0,4,4,6563,2,2,2,0,0,82,2,0,3,1,2,52,0,0,0,3,0,1
4306,36,1,17,0,6482,3,2,2,0,1,68,3,2,1,1,1,75,0,1,0,1,1,0
58346,45,0,14,2,9271,1,0,2,0,0,92,3,0,4,0,2,34,1,0,0,1,2,0
37511,46,1,16,3,11343,3,3,1,0,0,52,4,2,3,0,1,58,0,0,0,1,2,1
3151,29,0,11,1,4340,3,2,3,2,1,52,2,0,3,0,2,65,1,0,0,1,0,0
11087,37,1,15,0,6582,1,0,3,0,0,61,1,1,0,1,1,18,0,0,1,2,1,0
40074,38,1,2,1,3787,3,3,2,0,1,98,2,1,0,0,0,77,0,0,0,3,0,1
50213,26,0,8,4,8591,3,2,3,0,0,90,0,1,4,0,0,19,0,0,0,1,1,1
19766,52,1,9,4,7029,3,2,2,0,0,94,0,2,3,0,0,31,0,0,0,0,0,1
20741,27,0,4,0,6204,2,1,1,1,1,42,0,1,1,1,2,55,0,0,0,3,1,0
47433,52,0,6,2,9313,1,2,2,2,0,26,2,1,0,1,2,17,0,0,1,2,0,0
45615,25,1,8,2,9599,2,3,1,1,1,98,2,1,1,2,1,13,0,0,0,1,0,0
70321,50,1,27,1,4467,1,3,2,0,0,96,3,1,4,1,2,82,0,0,0,0,2,1
32849,38,1,6,1,5590,1,2,2,0,0,14,2,1,1,1,0,65,0,0,1,3,0,1
25099,32,1,8,2,8027,1,1,2,2,1,46,2,1,1,2,2,45,0,0,1,1,1,0
56741,51,1,14,0,5899,1,0,2,0,0,19,4,2,1,1,1,69,0,0,0,1,0,1
64252,36,0,14,4,7429,2,3,1,1,0,78,2,1,4,1,0,91,0,0,0,0,0,1
30303,50,1,18,4,8108,1,2,2,2,0,75,2,2,0,2,0,31,0,0,0,1,1,1
67886,50,1,26,4,8958,2,3,2,3,1,40,0,1,4,1,0,81,0,0,0,0,0,0
64022,31,0,1,2,8676,3,2,2,2,0,41,2,2,2,2,1,60,0,0,0,1,0,1
52282,50,1,28,1,4331,1,1,2,2,0,38,3,1,1,1,0,38,0,1,1,0,0,1
54966,22,1,1,4,7762,3,2,2,2,1,86,1,0,1,1,0,7,0,0,0,3,3,1
11794,55,1,13,4,9639,1,3,1,0,0,19,2,1,0,0,0,47,0,0,0,1,1,0
28011,45,1,28,1,5314,1,0,2,2,1,37,2,1,6,0,2,40,0,0,0,1,1,0
30900,54,1,19,1,3363,1,1,3,0,0,12,2,1,0,1,1,54,0,0,0,2,1,1
44527,54,1,15,2,9728,2,2,0,0,0,79,2,1,1,2,0,65,0,0,0,3,1,0
266,52,0,2,4,6227,1,2,2,3,1,11,3,1,4,0,1,44,0,1,0,0,0,0
648,42,0,24,1,3688,1,2,2,2,1,13,1,1,2,2,1,103,0,0,0,3,0,1
9862,19,1,1,4,7420,0,2,2,0,0,43,0,1,0,0,0,76,0,0,0,1,0,1
14594,59,1,11,3,7784,1,2,2,1,1,40,0,1,0,1,2,63,0,0,0,2,0,1
69795,31,0,1,2,9977,1,2,1,0,1,52,0,2,3,1,0,54,1,0,0,3,2,1
58385,27,0,3,3,7764,2,0,2,0,0,32,1,2,0,0,2,21,0,0,0,0,0,1
72508,26,0,9,3,7794,2,3,3,0,1,42,2,1,3,2,0,12,0,0,1,1,3,0
66670,54,0,3,1,4298,0,0,2,1,0,64,2,1,1,1,0,56,0,1,1,1,1,1
43549,45,1,11,2,9521,1,2,2,1,0,30,0,1,0,1,1,77,0,0,0,3,1,1
72062,58,1,11,1,4200,0,2,2,0,0,48,1,2,3,1,0,33,0,0,0,1,0,1
7977,26,0,6,1,4553,0,3,2,1,0,50,1,1,0,1,0,63,0,0,0,3,1,1
30706,56,0,30,4,7887,1,2,2,1,0,58,2,2,3,1,1,94,0,0,1,1,0,1
40084,25,1,4,3,9695,2,1,3,0,1,54,2,1,2,0,1,67,1,0,0,1,1,0
49536,48,1,25,2,9410,2,2,2,0,1,6,0,0,0,0,0,41,0,1,0,1,2,0
18860,58,0,6,0,5611,3,0,2,0,0,2,3,1,2,1,0,85,0,0,0,0,1,1
55206,28,0,3,2,10334,2,2,3,1,1,49,2,2,1,0,0,20,0,0,0,1,0,0
20281,48,0,7,2,11234,1,0,2,2,1,38,0,2,4,0,1,49,1,0,0,0,1,0
5816,41,0,22,2,11412,2,2,3,1,0,54,1,2,0,0,0,96,0,0,0,3,3,0
59698,23,0,3,3,10837,2,2,2,0,0,1,2,1,2,1,0,22,0,0,1,1,2,0
38388,20,0,2,0,5327,3,2,3,0,0,86,0,1,3,0,1,81,0,0,1,1,0,0
33154,56,1,33,2,8930,0,1,2,1,1,94,2,0,3,0,2,67,1,0,0,3,1,1
4078,57,0,13,1,5692,3,2,3,2,0,73,2,2,0,1,2,41,0,0,0,0,2,1
23327,59,0,29,4,9493,3,2,1,1,0,11,2,1,0,0,1,33,0,0,0,1,2,0
65299,46,0,23,4,9419,3,3,3,0,0,38,2,1,2,0,2,61,0,0,0,2,2,0
74141,41,1,22,4,6736,2,3,2,0,1,94,3,1,0,1,0,69,0,0,0,1,1,1
40000,57,1,5,0,5160,2,1,2,1,0,67,2,1,0,2,1,60,0,0,0,1,1,0
3152,55,1,16,2,9551,2,2,3,0,0,23,2,1,5,2,1,66,0,1,1,1,1,0
66676,37,1,2,3,9532,2,3,0,1,0,40,4,1,0,0,0,43,1,1,0,1,1,0
74280,47,1,2,2,9680,2,2,2,3,0,8,1,1,1,1,0,12,0,0,1,3,2,0
15907,52,1,33,4,7991,2,3,1,2,0,15,1,1,1,0,1,99,0,1,0,2,2,0
41636,50,0,12,2,9742,3,2,1,0,0,20,3,1,1,0,0,32,0,0,0,3,0,0
68574,28,0,7,4,5997,3,2,2,1,0,14,3,1,4,1,1,20,0,0,0,1,0,0
36034,59,0,3,2,9615,1,2,3,2,1,33,4,1,3,1,0,47,0,0,0,1,0,0
63151,54,1,17,2,7112,0,2,0,0,0,48,3,1,1,1,2,62,0,0,1,0,1,1
3446,41,0,25,0,5677,2,3,3,0,0,35,1,0,2,2,0,54,0,0,0,1,1,0
60519,59,1,43,0,5608,0,2,2,0,0,96,0,1,5,2,0,92,0,0,0,1,1,0
55911,19,1,3,0,6251,0,2,1,0,0,72,3,0,2,2,1,70,0,0,0,1,1,1
62156,52,0,12,2,10664,2,1,3,0,0,95,0,2,1,1,0,39,0,0,0,1,1,1
66265,56,1,33,4,7639,2,0,3,0,0,22,1,2,0,1,1,72,0,1,0,0,1,1
14361,19,0,3,0,6430,1,2,0,3,1,81,3,1,3,0,0,55,0,0,0,0,1,0
73406,46,1,21,1,4700,1,2,2,0,0,86,0,2,1,1,1,55,1,0,1,1,0,0
70226,38,0,9,1,4084,1,2,2,0,0,14,0,1,1,0,1,34,0,0,0,3,1,0
15013,40,0,24,3,5947,2,0,2,1,1,51,0,1,1,0,1,52,0,0,0,1,1,0
72128,30,0,13,0,5604,2,2,2,0,1,46,1,1,1,2,0,35,0,0,0,2,0,0
46720,58,1,5,1,4291,1,3,2,1,0,47,1,2,2,2,2,38,0,0,0,1,0,1
7886,34,1,8,2,10968,2,1,3,1,0,29,2,2,2,1,0,41,0,0,0,1,1,1
17164,30,1,3,4,6885,2,1,3,2,0,47,1,1,1,2,0,52,1,0,0,0,1,0
20377,46,0,1,2,10353,0,0,3,0,0,1,2,1,1,0,0,46,0,0,0,1,0,0
40044,41,0,16,0,5458,2,3,2,1,1,41,2,0,1,2,1,80,0,0,0,1,0,0
22915,25,1,5,1,5821,3,3,2,0,1,18,0,1,1,1,0,7,1,0,0,1,0,1
57407,39,0,9,4,7914,1,2,1,0,1,4,0,2,0,2,2,23,0,1,0,1,0,1
40249,43,0,24,1,4112,1,3,2,0,0,25,2,1,0,2,0,98,1,0,0,1,2,0
60708,43,0,3,2,9265,1,3,3,0,0,75,4,1,3,1,2,70,1,0,0,1,0,0
65683,25,1,7,1,5383,2,3,1,0,1,71,1,2,1,1,0,51,0,0,0,1,2,1
70006,35,1,11,2,9531,1,3,1,2,0,46,2,2,0,2,1,74,0,1,0,3,0,1
29345,57,0,22,4,8262,1,3,0,3,0,47,1,1,0,1,0,36,0,0,0,1,2,0
34526,21,1,2,1,3890,1,2,0,2,1,80,3,0,0,2,1,27,0,0,0,1,2,0
62420,51,0,6,1,4336,2,2,2,0,0,2,2,1,1,0,1,74,1,0,0,0,0,0
14099,54,0,3,4,8392,1,3,2,0,0,98,3,1,0,1,2,42,0,0,0,0,3,1
13753,57,1,28,4,7918,2,2,2,0,0,43,3,2,0,2,1,31,0,0,0,2,0,1
29810,55,0,22,0,7488,2,0,3,2,1,53,1,1,3,1,1,70,0,0,0,1,2,1
73150,29,1,12,0,6451,1,2,3,0,0,33,1,1,5,1,0,73,0,0,0,3,2,1
19235,29,1,10,4,8663,1,2,2,0,0,82,3,2,3,1,1,85,1,0,0,1,0,1
45678,30,1,1,2,8115,2,3,2,0,1,3,1,0,4,0,0,71,0,0,0,1,0,1
49638,41,1,24,3,8374,1,1,3,0,1,93,2,1,2,1,1,29,0,0,0,1,0,1
73933,52,0,6,2,8715,0,3,2,0,1,36,1,0,0,0,1,66,0,0,0,0,0,1
72553,56,1,23,2,8719,1,2,2,1,0,89,4,1,3,0,1,69,0,0,0,1,0,0
62499,57,0,27,2,11051,3,2,3,2,0,31,3,1,0,1,0,70,1,0,0,0,1,0
74121,53,1,2,0,6459,2,3,2,0,0,9,2,1,2,0,1,60,0,0,0,1,2,0
32738,56,1,4,2,8712,2,0,2,0,0,20,1,0,1,1,0,22,1,0,0,1,0,1
38095,40,0,16,1,4043,1,0,3,0,0,29,1,1,2,0,2,90,1,0,0,1,1,0
7760,43,1,1,2,10022,2,1,1,2,1,96,1,2,2,2,2,66,1,0,0,0,0,0
63075,21,0,5,3,5893,1,2,2,0,1,45,3,1,1,0,1,74,1,0,0,1,2,0
23900,54,1,31,0,5684,1,1,2,2,0,70,3,2,0,1,0,49,0,0,0,1,2,1
9500,47,1,5,2,7824,0,3,2,1,1,60,1,2,3,0,1,43,0,0,0,3,1,1
18079,59,1,35,0,6249,2,3,2,1,0,13,3,0,0,0,0,80,0,0,0,1,1,1
37976,55,0,12,2,9730,2,2,2,0,0,77,1,2,0,0,0,46,0,0,0,0,1,1
60289,29,1,10,0,5977,2,2,1,0,0,80,2,2,1,0,2,80,0,0,0,1,0,1
853,26,1,7,1,3448,2,3,2,2,0,30,1,2,3,1,0,26,1,0,0,1,0,0
67574,27,1,10,2,7659,1,3,2,1,1,43,4,2,3,1,0,17,0,1,0,1,2,1
42357,56,1,8,2,9241,2,2,1,0,1,66,2,2,2,0,1,57,0,0,0,3,0,1
57400,55,0,22,2,11413,3,2,3,3,1,42,0,0,1,2,2,65,0,1,0,1,2,0
62993,47,1,17,0,6267,1,2,1,0,0,35,0,0,6,1,1,91,1,0,0,1,0,0
33859,52,1,21,3,9175,1,3,1,2,0,80,1,2,4,0,0,68,0,1,0,1,0,1
35042,58,1,14,1,3875,2,3,2,0,0,78,0,1,4,2,2,28,0,0,0,3,2,0
16573,38,0,22,2,9079,1,2,3,0,0,57,3,2,1,1,0,96,0,0,0,1,0,1
54340,35,0,7,1,4412,2,2,2,0,1,82,3,1,3,2,0,57,0,0,1,1,1,0
51085,58,1,31,4,8612,1,2,1,0,0,33,1,1,1,2,0,59,0,1,0,1,1,0
58574,29,0,10,0,6259,3,2,2,2,0,82,4,2,0,0,0,12,0,0,0,3,0,0
1365,56,0,27,1,3759,0,3,3,0,0,5,1,1,0,1,0,96,0,0,0,1,2,1
31637,23,1,7,0,5557,3,2,2,0,1,69,0,2,3,2,2,73,0,1,1,1,1,0
14201,57,1,27,1,3533,1,2,2,1,0,10,2,2,5,0,1,96,0,0,1,0,0,1
58371,22,1,6,1,2220,2,1,2,0,1,4,2,1,3,0,0,41,0,1,1,0,1,0
43734,43,1,6,0,5059,1,2,2,2,0,83,2,1,2,2,0,7,1,0,0,1,3,0
67188,42,0,17,4,7070,1,1,2,0,0,54,4,2,5,1,0,46,0,0,0,1,0,0
30372,47,1,11,1,6404,1,2,2,1,0,22,2,2,1,0,1,84,0,0,0,1,2,1
52364,22,1,1,2,8937,0,2,2,3,0,64,2,0,3,0,1,14,0,1,1,1,0,1
36952,43,0,25,2,10281,1,1,2,1,0,6,1,1,0,1,1,51,0,0,0,3,0,1
23615,46,0,19,1,4158,2,3,2,0,0,11,1,0,0,2,0,30,0,0,0,2,2,0
52852,34,1,6,2,9068,2,3,2,2,1,24,0,1,1,1,0,57,1,0,0,1,2,1
72234,56,0,11,0,5570,1,2,2,3,1,73,1,2,1,0,2,46,0,0,0,0,0,0
41927,58,1,19,2,12343,1,0,2,0,0,39,3,2,1,1,0,24,0,0,0,1,0,1
34327,25,0,1,2,9979,1,2,2,3,0,13,2,2,0,2,1,21,0,0,0,0,1,1
37349,30,1,12,1,4808,3,2,2,1,0,16,2,1,3,2,2,31,1,0,0,3,1,0
58282,18,1,1,0,6180,2,3,2,0,1,71,1,1,1,0,2,27,0,0,0,2,2,1
50227,43,0,11,3,8231,0,3,2,0,0,11,0,2,0,1,2,61,0,0,1,2,3,1
22163,56,1,34,4,8843,1,2,3,2,0,84,2,1,0,2,0,37,0,0,0,0,2,1
33615,46,0,22,2,8728,0,2,2,1,0,47,2,1,5,2,1,35,0,0,0,1,0,0
28192,34,1,12,2,11117,2,2,1,2,0,85,3,2,3,0,0,52,0,0,0,1,0,1
22126,27,1,1,1,5463,2,1,2,1,0,61,2,2,3,0,1,20,0,0,1,1,0,0
20293,59,0,29,1,4498,0,2,2,2,1,48,1,2,0,0,0,83,0,0,0,1,2,1
14114,37,1,11,1,4565,1,3,2,1,0,37,0,1,5,2,2,58,0,0,0,3,0,0
17319,59,1,27,4,9219,1,2,3,2,0,10,3,1,3,1,1,99,1,0,1,1,2,0
68041,42,0,8,2,9129,1,0,0,1,0,28,4,1,3,0,2,56,0,0,0,2,0,1
45478,43,0,2,3,8315,1,1,3,1,1,38,2,2,0,1,1,48,1,0,0,1,2,1
5784,55,1,32,2,11138,1,2,2,1,0,21,0,0,3,1,0,102,0,0,0,3,2,1
55483,33,1,15,1,4276,1,2,2,0,0,33,3,1,1,0,0,84,0,0,0,3,0,1
29353,45,0,28,1,2873,2,2,2,1,0,64,0,1,1,0,2,101,0,0,0,1,1,0
49149,34,0,12,1,5473,1,2,3,0,1,78,3,1,1,1,1,19,0,0,0,3,1,1
22936,51,1,10,4,9037,1,3,3,0,1,43,1,1,4,1,1,89,0,0,0,2,1,0
48802,39,0,3,0,5821,3,2,3,0,0,5,0,2,1,1,0,82,0,0,1,0,0,1
55172,23,1,2,3,12163,2,3,1,1,0,44,2,2,1,0,2,69,0,0,0,0,0,1
65870,27,0,4,3,9485,0,1,2,0,0,46,0,0,5,0,0,15,0,0,0,1,0,0
32067,47,1,11,1,5905,1,3,2,1,1,56,3,0,1,2,1,47,1,0,0,3,2,0
44026,51,0,29,0,5221,0,2,2,2,1,23,2,0,1,0,0,48,1,0,0,1,1,0
46521,20,0,1,0,6680,1,2,2,2,1,63,1,2,1,1,0,47,0,0,0,1,1,1
64563,58,1,15,0,5568,1,0,2,0,0,47,1,2,4,1,0,46,0,0,0,2,0,0
60801,57,0,33,4,7466,2,2,3,2,1,11,2,1,2,1,0,94,0,0,0,3,2,1
34654,56,0,36,4,8337,2,2,2,1,0,57,2,1,4,1,0,40,0,0,0,1,3,0
8842,51,0,4,0,6189,1,3,2,2,0,48,1,1,3,0,0,61,0,0,0,1,3,1
24013,39,0,1,2,8076,2,3,2,0,0,38,2,1,3,2,0,25,0,0,0,2,2,0
38425,50,1,29,2,8405,2,1,3,2,0,88,0,1,4,0,1,73,0,0,0,1,0,1
59357,35,0,6,2,11727,0,2,2,2,0,84,2,2,1,1,2,22,0,0,0,0,0,1
45142,25,1,4,0,5192,2,1,3,0,1,91,0,2,1,0,0,23,0,0,1,1,0,1
29352,44,0,21,1,6520,2,2,2,3,0,84,1,1,0,2,0,36,1,0,0,2,1,0
44173,48,1,18,4,8067,1,2,0,2,0,83,2,1,0,0,1,76,0,0,0,0,0,0
42665,37,1,12,2,9764,0,2,2,2,0,10,3,1,2,1,2,34,1,0,0,3,2,0
32846,30,1,3,2,9575,0,3,2,0,1,34,2,1,1,1,0,49,0,0,0,1,0,1
67083,26,0,1,0,6292,3,2,2,0,0,38,2,0,0,0,1,16,0,0,0,0,0,1
16805,58,1,28,1,5291,1,2,2,1,1,41,0,2,4,1,0,50,1,0,0,1,3,1
72032,19,0,1,4,8995,0,2,3,0,1,47,2,2,0,1,2,52,0,0,0,3,2,1
6312,31,0,10,1,5016,2,2,2,0,0,59,2,1,1,2,2,37,0,0,0,3,1,0
73288,36,0,16,4,6409,3,3,2,2,0,66,1,1,1,2,0,42,0,0,0,0,2,0
44250,50,0,23,4,7252,2,1,0,0,0,96,0,0,2,1,1,86,0,0,0,1,0,1
8358,37,1,8,2,8396,1,1,3,2,0,40,1,1,4,2,2,35,0,0,1,1,0,0
53450,47,1,30,2,9351,3,2,2,1,1,98,2,2,2,0,0,104,0,0,1,2,1,1
23175,50,1,25,2,9940,2,1,2,0,0,64,2,1,2,0,2,100,0,0,0,2,0,0
61189,36,1,8,3,9471,2,1,2,1,0,75,2,2,2,0,1,56,1,0,1,0,0,0
5126,38,0,16,1,5339,0,1,2,2,1,22,2,1,0,0,0,63,0,0,0,3,0,1
43141,38,1,13,1,5436,2,2,2,1,1,17,0,2,3,2,1,37,0,0,0,0,0,0
51657,55,0,14,0,6221,1,1,2,0,1,23,0,1,3,2,2,54,0,0,0,1,1,0
34430,52,0,5,2,10515,1,1,2,1,1,40,2,2,1,0,2,42,0,0,1,0,0,1
51628,27,1,9,4,7359,3,2,2,2,0,35,0,2,0,0,0,50,0,0,1,1,1,0
72834,51,0,2,4,7035,2,2,2,1,0,32,0,2,4,1,0,80,1,0,0,1,1,0
32121,41,1,22,0,5975,2,1,1,1,0,31,0,1,3,0,0,29,0,0,0,1,1,1
29052,43,1,16,0,5606,2,0,2,1,0,29,1,1,0,0,0,81,0,0,0,0,1,1
21912,56,0,15,2,8015,0,3,1,0,0,8,2,1,4,1,2,53,0,1,0,0,2,1
31979,41,1,25,2,10905,1,2,2,0,1,23,1,2,0,1,2,99,0,0,0,1,2,1
28264,45,0,3,1,4594,1,3,2,0,1,66,2,1,4,1,2,37,1,0,0,1,1,0
27759,53,1,22,2,10341,2,3,2,1,0,35,3,1,1,0,2,71,0,0,1,0,0,1
22812,59,0,34,0,5409,1,2,2,0,0,40,1,0,2,0,1,77,0,0,0,3,2,1
29917,31,1,2,0,5632,3,3,3,1,1,45,0,1,5,0,0,21,0,0,1,1,0,0
14478,35,1,10,2,9803,1,2,2,0,1,66,4,2,0,1,1,30,1,0,0,1,1,1
20519,42,0,23,2,11114,1,3,2,1,0,29,0,1,0,1,2,43,0,0,0,3,0,1
71977,57,0,7,4,7117,3,2,2,0,0,30,3,1,2,1,0,36,1,0,0,1,1,0
16274,32,1,4,3,8762,1,2,2,4,1,1,4,1,3,0,0,20,1,0,1,3,2,0
69847,45,0,23,3,9234,2,0,2,1,0,83,3,0,0,1,1,99,0,0,0,1,1,1
60865,51,1,16,4,6926,3,2,3,0,0,85,2,0,0,1,2,57,1,0,0,2,2,0
